maxAge,endDate,cash,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,longTermInvestments,propertyPlantEquipment,goodWill,otherAssets,deferredLongTermAssetCharges,totalAssets,accountsPayable,shortLongTermDebt,otherCurrentLiab,longTermDebt,otherLiab,minorityInterest,totalCurrentLiabilities,totalLiab,commonStock,retainedEarnings,treasuryStock,capitalSurplus,otherStockholderEquity,totalStockholderEquity,netTangibleAssets,type,kode,intangibleAssets,shortTermInvestments,deferredLongTermLiab
1.0,2021-09-30,134648667307.0,337754853287.0,166274138511.0,8208788189.0,646886447294.0,,1676636946.0,,42710041026.0,,691273125266.0,34078156759.0,36326315978.0,143185911720.0,72571545488.0,1397577978.0,742135484.0,276548659766.0,350517783232.0,143540007640.0,41787475160.0,,154685723750.0,,340013206550.0,340013206550.0,Q,DADA.JK,,,
1.0,2021-12-31,95141814000.0,69302864000.0,5823290000.0,18624893000.0,188892861000.0,,3995251279000.0,,2419890450000.0,76197201000.0,6604034590000.0,78792947000.0,384775000000.0,113799865000.0,2519755245000.0,293523944000.0,-12058000.0,1287069124000.0,4100747128000.0,1570695481000.0,470410355000.0,8060142000.0,454133542000.0,8060142000.0,2503299520000.0,2503299520000.0,A,DART.JK,,,
1.0,2020-12-31,30173064000.0,125588575000.0,6826496000.0,19780582000.0,182368717000.0,,4036946060000.0,,2436806205000.0,57872138000.0,6656120982000.0,106716153000.0,20400000000.0,170024615000.0,2907591526000.0,224489802000.0,-7041000.0,609340883000.0,3742012201000.0,1570695481000.0,881627479000.0,7659320000.0,454133542000.0,7659320000.0,2914115822000.0,2914115822000.0,A,DART.JK,,,
1.0,2019-12-31,71426576000.0,130323007000.0,13391987000.0,40554337000.0,255695907000.0,,3893007861000.0,,2732247523000.0,37921230000.0,6880951291000.0,110127432000.0,769423938000.0,154351744000.0,2074102954000.0,59312487000.0,-84000.0,1432033724000.0,3565822980000.0,1570695481000.0,1290498855000.0,-199483000.0,454133542000.0,-199483000.0,3315128395000.0,3315128395000.0,A,DART.JK,,,
1.0,2018-12-31,107112135000.0,135890354000.0,14717351000.0,62669969000.0,320389809000.0,,3801946627000.0,,2782949958000.0,17117639000.0,6905286394000.0,153944358000.0,126488914000.0,130440661000.0,2457646946000.0,57538367000.0,6057000.0,814186066000.0,3329371379000.0,1570695481000.0,1551279418000.0,-199483000.0,454133542000.0,-199483000.0,3575908958000.0,3575908958000.0,A,DART.JK,,,
1.0,2022-06-30,29602471000.0,64357373000.0,5823725000.0,20788802000.0,120572371000.0,,3969085432000.0,,2424468689000.0,76417495000.0,6514126492000.0,67297405000.0,143829813000.0,100818797000.0,2753604075000.0,399249061000.0,-14845000.0,1072881063000.0,4225936375000.0,1570695481000.0,255315797000.0,8060142000.0,454133542000.0,8060142000.0,2288204962000.0,2288204962000.0,Q,DART.JK,,,
1.0,2022-03-31,68610236000.0,71351011000.0,5819608000.0,22103848000.0,167884703000.0,,3981630614000.0,,2434998077000.0,76090455000.0,6584513394000.0,73347848000.0,94044813000.0,116818193000.0,2804623946000.0,332718669000.0,-13199000.0,1051837925000.0,4189481838000.0,1570695481000.0,362155590000.0,8060142000.0,454133542000.0,8060142000.0,2395044755000.0,2395044755000.0,Q,DART.JK,,,
1.0,2021-12-31,95141814000.0,69302864000.0,5823290000.0,18624893000.0,188892861000.0,,3995251279000.0,,2419890450000.0,76197201000.0,6604034590000.0,78792947000.0,384775000000.0,113799865000.0,2519755245000.0,293523944000.0,-12058000.0,1287069124000.0,4100747128000.0,1570695481000.0,470410355000.0,8060142000.0,454133542000.0,8060142000.0,2503299520000.0,2503299520000.0,Q,DART.JK,,,
1.0,2021-09-30,87950964000.0,156282560000.0,5828659000.0,19993428000.0,270055611000.0,,3853671137000.0,,2577515424000.0,71886361000.0,6701242172000.0,86785330000.0,71280000000.0,129418629000.0,2838730185000.0,269384680000.0,-10825000.0,981586314000.0,4090195932000.0,1570695481000.0,578568722000.0,7659320000.0,454133542000.0,7659320000.0,2611057065000.0,2611057065000.0,Q,DART.JK,,,
1.0,2021-12-31,62506055000.0,37229511000.0,208873098000.0,28514955000.0,342889066000.0,,310084521000.0,,36151117000.0,10349224000.0,689124704000.0,174577563000.0,,4259702000.0,,25060654000.0,,510578397000.0,617180992000.0,242054702000.0,-228701442000.0,,58590452000.0,,71943712000.0,71943712000.0,A,DAYA.JK,,,
1.0,2020-12-31,77293608000.0,41781940000.0,165346636000.0,21185360000.0,314742151000.0,,355997714000.0,,37790227000.0,11276596000.0,708530092000.0,206671604000.0,,14134426000.0,,24870122000.0,,460174368000.0,588386520000.0,242054702000.0,-180501582000.0,,58590452000.0,,120143572000.0,120143572000.0,A,DAYA.JK,,,
1.0,2019-12-31,68773985000.0,22007866000.0,206067723000.0,15603948000.0,321475087000.0,,370059401000.0,,38963464000.0,13905662000.0,730497952000.0,263796724000.0,,6844349000.0,,16846908000.0,,411740929000.0,560812496000.0,242054702000.0,-130959698000.0,,58590452000.0,,169685456000.0,169685456000.0,A,DAYA.JK,,,
1.0,2018-12-31,73923173000.0,23759117000.0,133056166000.0,6490196000.0,287204854000.0,,88047654000.0,,36608972000.0,6835163000.0,411861480000.0,168616889000.0,,16691283000.0,,10290151000.0,,238168553000.0,248458704000.0,242054702000.0,-137242378000.0,,58590452000.0,,163402776000.0,163402776000.0,A,DAYA.JK,,,
1.0,2022-06-30,23484045000.0,26272140000.0,235755786000.0,30159601000.0,323056846000.0,,285246357000.0,,39464010000.0,7917273000.0,647767213000.0,195752221000.0,,3517438000.0,,21817157000.0,,496358180000.0,580310420000.0,242054702000.0,-233188361000.0,,58590452000.0,,67456793000.0,67456793000.0,Q,DAYA.JK,,,
1.0,2022-03-31,15153061000.0,30030169000.0,236274417000.0,30814039000.0,318696867000.0,,296137326000.0,,37646014000.0,6504672000.0,652480207000.0,183562209000.0,,5110159000.0,,23292229000.0,,485296233000.0,592782345000.0,242054702000.0,-240947292000.0,,58590452000.0,,59697862000.0,59697862000.0,Q,DAYA.JK,,,
1.0,2021-12-31,62506055000.0,37229511000.0,208873098000.0,28514955000.0,342889066000.0,,310084521000.0,,36151117000.0,10349224000.0,689124704000.0,174577563000.0,,4259702000.0,,25060654000.0,,510578397000.0,617180992000.0,242054702000.0,-228701442000.0,,58590452000.0,,71943712000.0,71943712000.0,Q,DAYA.JK,,,
1.0,2021-09-30,32510594000.0,27037866000.0,177297312000.0,26080657000.0,275420323000.0,,323382751000.0,,41251836000.0,10955778000.0,640054910000.0,148419536000.0,,15918222000.0,,27129967000.0,,429403587000.0,557037718000.0,242054702000.0,-217627962000.0,,58590452000.0,,83017192000.0,83017192000.0,Q,DAYA.JK,,,
1.0,2021-12-31,50497000000.0,226573000000.0,1587000000.0,17843000000.0,297288000000.0,,2681426000000.0,,6005000000.0,,2991613000000.0,105411000000.0,93776000000.0,219055000000.0,1289472000000.0,20397000000.0,,465692000000.0,1776659000000.0,297968000000.0,526904000000.0,288828000000.0,101254000000.0,288828000000.0,1214954000000.0,1208060000000.0,A,DCII.JK,6894000000.0,,
1.0,2020-12-31,78963000000.0,105511000000.0,1260000000.0,40264000000.0,227038000000.0,,2203204000000.0,,5398000000.0,,2436292000000.0,92730000000.0,212832000000.0,160682000000.0,1190027000000.0,16742000000.0,,509609000000.0,1716378000000.0,253273000000.0,266934000000.0,199707000000.0,,199707000000.0,719914000000.0,719262000000.0,A,DCII.JK,652000000.0,,
1.0,2019-12-31,68151000000.0,50152000000.0,6475000000.0,38171000000.0,164864000000.0,,1508291000000.0,,4300000000.0,,1678140000000.0,147952000000.0,70938000000.0,122981000000.0,753414000000.0,8549000000.0,,374625000000.0,1136588000000.0,253273000000.0,84345000000.0,203934000000.0,,203934000000.0,541552000000.0,540867000000.0,A,DCII.JK,685000000.0,,
1.0,2018-12-31,62245000000.0,41703000000.0,1921000000.0,13899000000.0,121372000000.0,,932599000000.0,,23775000000.0,20277000000.0,1078194000000.0,114340000000.0,37414000000.0,59802000000.0,412339000000.0,2784000000.0,,227831000000.0,642954000000.0,253273000000.0,-21967000000.0,203934000000.0,,203934000000.0,435240000000.0,434792000000.0,A,DCII.JK,448000000.0,,
1.0,2022-06-30,124612000000.0,201704000000.0,3202000000.0,218000000.0,333322000000.0,,2720733000000.0,,6346000000.0,,3066969000000.0,77733000000.0,129495000000.0,209120000000.0,1219020000000.0,22981000000.0,,465908000000.0,1709007000000.0,297968000000.0,669912000000.0,288828000000.0,101254000000.0,288828000000.0,1357962000000.0,1351394000000.0,Q,DCII.JK,6568000000.0,,
1.0,2022-03-31,139432000000.0,162217000000.0,2460000000.0,723000000.0,307322000000.0,,2698785000000.0,,6346000000.0,,3019095000000.0,59015000000.0,110625000000.0,234991000000.0,1257940000000.0,19455000000.0,,461840000000.0,1740333000000.0,297968000000.0,590712000000.0,288828000000.0,101254000000.0,288828000000.0,1278762000000.0,1272120000000.0,Q,DCII.JK,6642000000.0,,
1.0,2021-12-31,50497000000.0,226573000000.0,1587000000.0,17843000000.0,297288000000.0,,2681426000000.0,,6005000000.0,,2991613000000.0,105411000000.0,93776000000.0,219055000000.0,1289472000000.0,20397000000.0,,465692000000.0,1776659000000.0,297968000000.0,526904000000.0,288828000000.0,101254000000.0,288828000000.0,1214954000000.0,1208060000000.0,Q,DCII.JK,6894000000.0,,
1.0,2021-09-30,91616000000.0,173019000000.0,11431000000.0,27662000000.0,305471000000.0,,2535201000000.0,,5794000000.0,,2853198000000.0,70651000000.0,192935000000.0,219350000000.0,1268998000000.0,19830000000.0,,521942000000.0,1810770000000.0,297968000000.0,439272000000.0,203934000000.0,101254000000.0,203934000000.0,1042428000000.0,1035696000000.0,Q,DCII.JK,6732000000.0,,
1.0,2021-12-31,3344259420.0,29205348146.0,9209291340.0,27513592092.0,69272490998.0,,40100501184.0,6179701150.0,54214758037.0,12974571084.0,170331201369.0,42889603082.0,3361968015.0,31015557091.0,57773551999.0,7284498863.0,-438110309.0,129569093377.0,205297057648.0,114617095900.0,-156579353845.0,-3591710383.0,11026222358.0,-3591710383.0,-34527745970.0,-41271197120.0,A,DEAL.JK,563750000.0,,40954648926.0
1.0,2020-12-31,2723409973.0,68789122553.0,3565147984.0,40902292825.0,115979973335.0,,51799123317.0,6179701150.0,108109925280.0,10008896067.0,283270056415.0,24464653779.0,5925114033.0,23663358382.0,22445236693.0,19273404948.0,-416348544.0,152334287682.0,207781445025.0,113274817900.0,-42788962460.0,-3591710383.0,9010814877.0,-3591710383.0,75904959934.0,68523925451.0,A,DEAL.JK,1201333333.0,,82112875859.0
1.0,2019-12-31,13315782754.0,75539890968.0,1725385781.0,20343853588.0,110924913091.0,,57403932667.0,6179701150.0,100031304691.0,,275487784551.0,9454542753.0,9663012874.0,188772992.0,21819613199.0,13637599047.0,367934640.0,110399868528.0,149811341327.0,112474800800.0,8110618167.0,-3591710383.0,8314800000.0,-3591710383.0,125308508584.0,118180874482.0,A,DEAL.JK,947932952.0,,84357808163.0
1.0,2018-12-31,18220810677.0,114875343050.0,,4253141568.0,137349295295.0,,30010928746.0,,80910850803.0,208114296.0,250166940746.0,8071509662.0,940074376.0,794279198.0,9027961659.0,4173990683.0,24395657.0,110328421284.0,126266924955.0,112000000000.0,7152530517.0,-3591710383.0,8314800000.0,-3591710383.0,123875620134.0,121979754232.0,A,DEAL.JK,1895865902.0,,71737976229.0
1.0,2022-06-30,8755530200.0,41030042604.0,8791724791.0,17434282033.0,76011579628.0,,30803244785.0,8351979502.0,41883637652.0,12974571084.0,157050441567.0,34974719732.0,3361968015.0,31619642531.0,57773551999.0,2913836046.0,,122372104740.0,193729406194.0,114617095900.0,-158730572501.0,-3591710383.0,11026222357.0,-3591710383.0,-36678964627.0,-45030944129.0,Q,DEAL.JK,,,28884701042.0
1.0,2022-03-31,1438700539.0,57335945343.0,2213999001.0,16813785803.0,77802430686.0,,32344153302.0,10249010577.0,41249892197.0,12974571084.0,161645486762.0,37347887865.0,3361968015.0,19584203871.0,57773551999.0,18027249902.0,13489980.0,111962259838.0,198432975149.0,114617095900.0,-158852586241.0,-3591710383.0,11026222357.0,-3591710383.0,-36800978367.0,-47049988944.0,Q,DEAL.JK,,,28250955588.0
1.0,2021-12-31,3344259420.0,29205348146.0,9209291340.0,27513592092.0,69272490998.0,,40100501184.0,6179701150.0,54214758037.0,12974571084.0,170331201369.0,42889603082.0,3361968015.0,31015557091.0,57773551999.0,7284498863.0,-438110309.0,129569093377.0,205297057648.0,114617095900.0,-156579353845.0,-3591710383.0,11026222358.0,-3591710383.0,-34527745970.0,-41271197120.0,Q,DEAL.JK,563750000.0,,40954648926.0
1.0,2021-09-30,3708321025.0,25100081761.0,7743466221.0,27233658493.0,63785527500.0,,43306567675.0,6179701150.0,92187511345.0,12571690412.0,206362107956.0,32371671343.0,5925114033.0,19953267095.0,22673543069.0,31763719420.0,-653538011.0,150032628934.0,214350773077.0,113274851560.0,-126029083164.0,-3591710383.0,9010814877.0,-3591710383.0,-7335127110.0,-14417628546.0,Q,DEAL.JK,902800286.0,,78448220671.0
1.0,2021-12-31,16159662034.0,34096353453.0,,224095223.0,50480110710.0,22985070000.0,20036513.0,,24426068.0,,73509643291.0,125393022.0,,14263978.0,,624428608.0,,156056822.0,780485430.0,34363333300.0,43688714082.0,-25602888321.0,20279998800.0,-25602888321.0,72729157861.0,72729157861.0,A,DEFI.JK,,,
1.0,2020-12-31,6563110031.0,36760399562.0,,122494673.0,43446004266.0,39051600000.0,61992466.0,,472218305.0,447792237.0,83031815037.0,72024198.0,,23005922.0,,468388902.0,,115467942.0,583856844.0,34363333300.0,47389909072.0,-19585282979.0,20279998800.0,-19585282979.0,82447958193.0,82447958193.0,A,DEFI.JK,,,
1.0,2019-12-31,19211994473.0,39175477433.0,,124321214.0,58511793120.0,34796300000.0,121305746.0,,1203772398.0,134869043.0,94633171264.0,122289994.0,,86922771.0,,955536771.0,,333948567.0,1289485338.0,33800000000.0,48648954544.0,10829731382.0,65000000.0,10829731382.0,93343685926.0,93343685926.0,A,DEFI.JK,,,1044140928.0
1.0,2018-12-31,4612982670.0,33849628475.0,,213986752.0,38676597897.0,37867250000.0,176622047.0,,29430550.0,,76749900494.0,,,160273857.0,,774093142.0,,297365211.0,1071458353.0,33800000000.0,36782211871.0,5031230270.0,65000000.0,5031230270.0,75678442141.0,75678442141.0,A,DEFI.JK,,,
1.0,2022-06-30,16009214404.0,33209412222.0,,336136001.0,49554762627.0,14016340000.0,9141463.0,,24426068.0,,63604670158.0,79373847.0,,8637858.0,,647908285.0,,104411527.0,752319812.0,34363333300.0,42620036567.0,-34411018321.0,20279998800.0,-34411018321.0,62852350346.0,62852350346.0,Q,DEFI.JK,,,
1.0,2022-03-31,15998210983.0,33776133566.0,,441979527.0,50216324076.0,15258215000.0,13447353.0,,24426068.0,,65512412497.0,78705697.0,,15736534.0,,659177878.0,,110842053.0,770019931.0,34363333300.0,43428803787.0,-33329743321.0,20279998800.0,-33329743321.0,64742392566.0,64742392566.0,Q,DEFI.JK,,,
1.0,2021-12-31,16159662034.0,34096353453.0,,224095223.0,50480110710.0,22985070000.0,20036513.0,,24426068.0,,73509643291.0,125393022.0,,14263978.0,,624428608.0,,156056822.0,780485430.0,34363333300.0,43688714082.0,-25602888321.0,20279998800.0,-25602888321.0,72729157861.0,72729157861.0,Q,DEFI.JK,,,
1.0,2021-09-30,15710460315.0,35982641619.0,,133946980.0,51827048914.0,27699515000.0,29125673.0,,531723703.0,447017919.0,80087413290.0,75364947.0,,14597975.0,,393614574.0,,106362744.0,499977318.0,33800000000.0,53335106851.0,-27346862051.0,19799191172.0,-27346862051.0,79587435972.0,79587435972.0,Q,DEFI.JK,,,
1.0,2021-12-31,376998936108.0,6943112530.0,559241667892.0,910399546.0,1103849223554.0,,562586547761.0,,27370420098.0,19588943060.0,1694857651727.0,402360020531.0,1047000000.0,42092200336.0,,70220749314.0,1102.0,473045834649.0,592070050008.0,169750000000.0,445077786457.0,4778584529.0,483181229631.0,4778584529.0,1102787600617.0,1101736140303.0,A,DEPO.JK,1051460314.0,155000000000.0,
1.0,2020-12-31,24648480385.0,7567787249.0,506088040983.0,514982500.0,641687483213.0,,535556840529.0,,24076010337.0,23013281531.0,1202108605233.0,416959894859.0,22080256675.0,39948688592.0,1047000000.0,85873817680.0,17032146300.0,525136413347.0,624034570011.0,144150000000.0,393717447796.0,2145808470.0,21028632656.0,2145808470.0,561041888922.0,560253617768.0,A,DEPO.JK,788271154.0,100000000000.0,
1.0,2019-12-31,74765341395.0,2062334178.0,558768939370.0,26475160765.0,714071775708.0,,413398857693.0,,93811584376.0,20759109030.0,1223221297252.0,489636651608.0,33011291641.0,41298311487.0,23127256678.0,68149235090.0,13404706533.0,639448241338.0,730724733106.0,144150000000.0,307146135433.0,6767089524.0,21028632656.0,6767089524.0,479091857613.0,477152778138.0,A,DEPO.JK,1939079475.0,52000000000.0,
1.0,2018-12-31,82076506663.0,2941300121.0,535962077556.0,14314815179.0,635294699519.0,,383055356710.0,,92004702101.0,19985127483.0,1113919425183.0,429691547412.0,27854123461.0,28975242123.0,51227548319.0,69365035971.0,,553521670671.0,674114254961.0,18000000000.0,269628967634.0,151668213588.0,507989000.0,151668213588.0,439805170222.0,436240503369.0,A,DEPO.JK,3564666853.0,,
1.0,2022-06-30,386684073452.0,7236801880.0,632648511358.0,589249830.0,1122176449639.0,,556609309655.0,,34985585660.0,21046222136.0,1714675355585.0,407537405843.0,,55688941462.0,,76028962397.0,1143.0,481622580423.0,606015161781.0,169750000000.0,450950378501.0,4778584529.0,483181229631.0,4778584529.0,1108660192661.0,1107756182030.0,Q,DEPO.JK,904010631.0,80000000000.0,
1.0,2022-03-31,330845234916.0,2265294855.0,602479764809.0,442154546.0,1142206715029.0,,561317430855.0,,28973433335.0,19982401014.0,1733599710876.0,419607336705.0,,52828936654.0,,73009439437.0,1121.0,484187135819.0,605780117759.0,169750000000.0,470109777836.0,4778584529.0,483181229631.0,4778584529.0,1127819591996.0,1126717460339.0,Q,DEPO.JK,1102131657.0,195092826126.0,
1.0,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,DEPO.JK,,,
1.0,2021-03-31,33540406777.0,4579624182.0,554555666882.0,4647368592.0,693584341014.0,,531288031337.0,,20334513729.0,18144217430.0,1245884860775.0,429784545071.0,15135973540.0,62680619425.0,,63275535240.0,18051466635.0,545498930152.0,619359317164.0,144150000000.0,437824777455.0,5470666865.0,21028632656.0,5470666865.0,608474076976.0,607796102281.0,Q,DEPO.JK,677974695.0,91000000000.0,
1.0,2021-12-31,21969323.0,60298596.0,21153542.0,29460349.0,163456035.0,77022637.0,214528626.0,8212.0,108481088.0,453079.0,563496598.0,87771568.0,39037834.0,30252248.0,28556876.0,50367297.0,198932.0,200569595.0,292643885.0,241169504.0,-49466620.0,172916.0,78777981.0,172916.0,270653781.0,270645569.0,A,DEWA.JK,,,23902670.0
1.0,2020-12-31,18795210.0,58543413.0,18071344.0,97581511.0,220662767.0,82656940.0,191442901.0,8212.0,55868744.0,406156.0,550639564.0,76408332.0,39081159.0,41088432.0,50114354.0,30965423.0,193326.0,197845919.0,281239286.0,241169504.0,-50932872.0,192339.0,78777981.0,192339.0,269206952.0,269198740.0,A,DEWA.JK,,,3392276.0
1.0,2019-12-31,26509407.0,70829826.0,31744300.0,69833089.0,199332102.0,18030531.0,177047803.0,,155108161.0,395239.0,549518597.0,109575484.0,39703932.0,13509508.0,72259091.0,42467420.0,139622.0,197038944.0,315255563.0,241169504.0,-86546421.0,722348.0,78777981.0,722348.0,234123412.0,234123412.0,A,DEWA.JK,,,349558.0
1.0,2018-12-31,6265488.0,50538971.0,20280877.0,31175270.0,108985511.0,18030531.0,168585624.0,,119496766.0,302315.0,415098432.0,79023579.0,13899944.0,9991906.0,1229889.0,44322507.0,130717.0,137066835.0,184294296.0,241169504.0,-89996414.0,722348.0,78777981.0,722348.0,230673419.0,230673419.0,A,DEWA.JK,,,694776.0
1.0,2022-06-30,42687307.0,56189199.0,27496469.0,35528938.0,191193638.0,77062939.0,296200784.0,8212.0,108655258.0,458915.0,673120831.0,74594266.0,38960000.0,47324221.0,17563633.0,61329406.0,201688.0,282395154.0,411511081.0,241169504.0,-58534902.0,-4521.0,78777981.0,-4521.0,261408062.0,261399850.0,Q,DEWA.JK,,,24778409.0
1.0,2022-03-31,22137489.0,65241552.0,23918733.0,28811630.0,171138092.0,77022637.0,282820830.0,8212.0,108068023.0,452227.0,639057794.0,78477195.0,38960000.0,30483687.0,23330774.0,54800912.0,201771.0,247090811.0,371472862.0,241169504.0,-52615737.0,51413.0,78777981.0,51413.0,267383161.0,267374949.0,Q,DEWA.JK,,,24658408.0
1.0,2021-12-31,21969323.0,60298596.0,21153542.0,29460349.0,163456035.0,77022637.0,214528626.0,8212.0,108481088.0,453079.0,563496598.0,87771568.0,39037834.0,30252248.0,28556876.0,50367297.0,198932.0,200569595.0,292643885.0,241169504.0,-49466620.0,172916.0,78777981.0,172916.0,270653781.0,270645569.0,Q,DEWA.JK,,,23902670.0
1.0,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,DEWA.JK,,,
